"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2819559","fa_v81_hd64_fp8","127.0.0.1","void fa81_kernel<3>(const unsigned char *, const unsigned char *, const unsigned char *, __half *, int, int, int, float, float, float, int)","1","7","(128, 1, 1)","(512, 1, 1)","0","12.0","PM Sampling","Maximum Buffer Size","byte","32,899,072",
"0","2819559","fa_v81_hd64_fp8","127.0.0.1","void fa81_kernel<3>(const unsigned char *, const unsigned char *, const unsigned char *, __half *, int, int, int, float, float, float, int)","1","7","(128, 1, 1)","(512, 1, 1)","0","12.0","PM Sampling","Maximum Sampling Interval","ns","3,000",
"0","2819559","fa_v81_hd64_fp8","127.0.0.1","void fa81_kernel<3>(const unsigned char *, const unsigned char *, const unsigned char *, __half *, int, int, int, float, float, float, int)","1","7","(128, 1, 1)","(512, 1, 1)","0","12.0","PM Sampling","# Pass Groups","","7",
