"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","TriageCompute.gr__ctas_launched_realtime.sum.per_cycle_elapsed","TriageCompute.lts__average_t_sector_hit_rate_srcnode_gpc_realtime.pct","TriageCompute.lts__average_t_sector_hit_rate_srcnode_hub_realtime.pct","TriageCompute.lts__average_t_sector_hit_rate_srcunit_ce_realtime.pct","TriageCompute.lts__average_t_sector_hit_rate_srcunit_gcc_realtime.pct","TriageCompute.lts__average_t_sector_hit_rate_srcunit_tex_op_atom_realtime.pct","TriageCompute.lts__average_t_sector_hit_rate_srcunit_tex_op_read_realtime.pct","TriageCompute.lts__average_t_sector_hit_rate_srcunit_tex_op_write_realtime.pct","TriageCompute.lts__throughput.avg.pct_of_peak_sustained_elapsed","TriageCompute.sm__throughput.avg.pct_of_peak_sustained_elapsed","TriageCompute.syslts__throughput.avg.pct_of_peak_sustained_elapsed","TriageCompute.tpc__warps_active.avg.per_cycle_elapsed","TriageCompute.tpc__warps_active.sum.per_cycle_elapsed","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_fabric_supported","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_limits_num_tpcs","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","gpc__cycles_elapsed.avg","gpc__cycles_elapsed.max","gpc__cycles_elapsed.min","gpc__cycles_elapsed.sum","gpu__time_duration.avg","gpu__time_duration.max","gpu__time_duration.min","gpu__time_duration.sum","launch__barrier_count","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__cluster_dim_x","launch__cluster_dim_y","launch__cluster_dim_z","launch__cluster_max_active","launch__cluster_max_potential_size","launch__cluster_scheduling_policy","launch__cluster_size","launch__context_id","launch__device_id","launch__execution_model","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_cluster_gpu_pct","launch__occupancy_cluster_pct","launch__occupancy_limit_barriers","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_barrier_count","launch__occupancy_per_block_size","launch__occupancy_per_cluster_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__persisting_l2_cache_size","launch__preferred_cluster_dim_x","launch__preferred_cluster_dim_y","launch__preferred_cluster_dim_z","launch__preferred_cluster_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stack_size","launch__stream_id","launch__thread_count","launch__tpc_count","launch__tpc_enabled","launch__user_grid_dim_x","launch__user_grid_dim_y","launch__user_grid_dim_z","launch__user_grid_size","launch__uses_blocks_as_clusters","launch__uses_cdp","launch__uses_green_context","launch__uses_mps","launch__uses_vgpu","launch__waves_per_multiprocessor","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","pmsampling:dram__bytes.avg.pct_of_peak_sustained_elapsed","pmsampling:dram__bytes.sum.per_second","pmsampling:dram__sectors_op_read.sum.per_second","pmsampling:dram__sectors_op_write.sum.per_second","pmsampling:gpc__cgas_active_realtime.avg.per_cycle_elapsed","pmsampling:gpc__cgas_active_realtime.sum.per_cycle_elapsed","pmsampling:gpc__cgas_launched.avg.per_cycle_elapsed","pmsampling:gpc__cgas_launched.sum.per_cycle_elapsed","pmsampling:gpc__cycles_elapsed.avg.per_second","pmsampling:gr__ctas_launched_queue_async_realtime.sum","pmsampling:gr__ctas_launched_queue_sync_realtime.sum","pmsampling:l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum","pmsampling:l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum","pmsampling:l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum","pmsampling:l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum","pmsampling:l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed","pmsampling:l1tex__data_pipe_lsu_wavefronts_mem_lgds.sum","pmsampling:l1tex__data_pipe_lsu_wavefronts_mem_shared.sum","pmsampling:l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum","pmsampling:l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","pmsampling:l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum","pmsampling:l1tex__data_pipe_lsu_wavefronts_mem_shared_op_misc.sum","pmsampling:l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","pmsampling:l1tex__data_pipe_tex_wavefronts.sum","pmsampling:l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed","pmsampling:l1tex__t_sectors_lookup_hit.avg.pct_of_peak_sustained_elapsed","pmsampling:l1tex__t_sectors_lookup_miss.avg.pct_of_peak_sustained_elapsed","pmsampling:l1tex__t_sectors_lookup_miss.sum","pmsampling:l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_lsu_mem_local_op_ld_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_lsu_mem_local_op_st_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_tex_mem_surface_op_ld_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_tex_mem_surface_op_st_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_tex_mem_texture_op_ld_lookup_hit_realtime.sum","pmsampling:l1tex__t_sectors_pipe_tex_mem_texture_op_tex_lookup_hit_realtime.sum","pmsampling:l1tex__tex_writeback_active.avg.pct_of_peak_sustained_elapsed","pmsampling:lts__cbc_requests_type_comptag_lookup_hit_realtime.sum","pmsampling:lts__cbc_requests_type_comptag_lookup_miss_or_hit_to_miss_realtime.sum","pmsampling:lts__d_atomic_input_cycles_active.sum","pmsampling:lts__d_decomp_input_sectors_realtime.sum","pmsampling:lts__d_sectors_fill_device.sum","pmsampling:lts__lts2xbar_cycles_active_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:lts__lts2xbar_cycles_active_realtime.sum","pmsampling:lts__t_requests.sum","pmsampling:lts__t_sectors_lookup_hit_realtime.sum","pmsampling:lts__t_sectors_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:lts__t_sectors_realtime.sum","pmsampling:lts__t_sectors_srcnode_gpc_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_srcnode_gpc_realtime.sum","pmsampling:lts__t_sectors_srcnode_hub_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_srcnode_hub_realtime.sum","pmsampling:lts__t_sectors_srcunit_ce_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_srcunit_ce_realtime.sum","pmsampling:lts__t_sectors_srcunit_gcc_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_srcunit_gcc_realtime.sum","pmsampling:lts__t_sectors_srcunit_tex_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_srcunit_tex_op_read_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_srcunit_tex_op_read_realtime.sum","pmsampling:lts__t_sectors_srcunit_tex_op_write_lookup_miss_realtime.sum","pmsampling:lts__t_sectors_srcunit_tex_op_write_realtime.sum","pmsampling:lts__t_sectors_srcunit_tex_realtime.sum","pmsampling:lts__xbar2lts_cycles_active.avg.pct_of_peak_sustained_elapsed","pmsampling:lts__xbar2lts_cycles_active.sum","pmsampling:pcie__read_bytes.sum.per_second","pmsampling:pcie__throughput.avg.pct_of_peak_sustained_elapsed","pmsampling:pcie__write_bytes.sum.per_second","pmsampling:sm__bytes_mem_shared_cmd_atom_realtime.sum.per_second","pmsampling:sm__bytes_mem_shared_cmd_read_realtime.sum.per_second","pmsampling:sm__dcc_requests_lookup_hit.sum","pmsampling:sm__dcc_requests_lookup_miss.sum","pmsampling:sm__inst_executed_pipe_alu_size_64b_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__inst_executed_pipe_aluheavy_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__inst_executed_pipe_aluheavy_realtime.sum","pmsampling:sm__inst_executed_pipe_tensor_subpipe_hmma_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__inst_executed_pipe_tensor_subpipe_imma_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__inst_executed_pipe_uniform_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__inst_executed_pipe_uniform_realtime.sum","pmsampling:sm__inst_executed_pipe_xu_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__inst_executed_pipe_xu_realtime.sum","pmsampling:sm__inst_executed_realtime.avg.per_cycle_active","pmsampling:sm__inst_executed_realtime.avg.per_cycle_elapsed","pmsampling:sm__inst_executed_realtime.sum","pmsampling:sm__pipe_fma_cycles_active_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__pipe_fma_cycles_active_realtime.sum","pmsampling:sm__pipe_fmaheavy_cycles_active_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__pipe_fmaheavy_cycles_active_realtime.sum","pmsampling:sm__pipe_tensor_cycles_active_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:sm__pipe_tensor_cycles_active_realtime.sum","pmsampling:smsp__warps_active.sum","pmsampling:smsp__warps_issue_stalled_barrier.avg","pmsampling:smsp__warps_issue_stalled_branch_resolving.avg","pmsampling:smsp__warps_issue_stalled_dispatch_stall.avg","pmsampling:smsp__warps_issue_stalled_drain.avg","pmsampling:smsp__warps_issue_stalled_lg_throttle.avg","pmsampling:smsp__warps_issue_stalled_long_scoreboard.avg","pmsampling:smsp__warps_issue_stalled_math_pipe_throttle.avg","pmsampling:smsp__warps_issue_stalled_mio_throttle.avg","pmsampling:smsp__warps_issue_stalled_misc.avg","pmsampling:smsp__warps_issue_stalled_no_instruction.avg","pmsampling:smsp__warps_issue_stalled_short_scoreboard.avg","pmsampling:smsp__warps_issue_stalled_sleeping.avg","pmsampling:smsp__warps_issue_stalled_tex_throttle.avg","pmsampling:smsp__warps_issue_stalled_wait.avg","pmsampling:syslts__d_atomic_input_cycles_active.avg.pct_of_peak_sustained_elapsed","pmsampling:syslts__d_atomic_input_cycles_active.sum","pmsampling:syslts__syslts2xbar_cycles_active.avg.pct_of_peak_sustained_elapsed","pmsampling:syslts__syslts2xbar_cycles_active.sum","pmsampling:syslts__t_requests.sum","pmsampling:syslts__t_sectors_lookup_hit_realtime.sum","pmsampling:syslts__t_sectors_lookup_miss_realtime.sum","pmsampling:syslts__t_sectors_realtime.avg.pct_of_peak_sustained_elapsed","pmsampling:syslts__t_sectors_realtime.sum","pmsampling:syslts__t_sectors_srcnode_fbp_realtime.sum","pmsampling:syslts__t_sectors_srcnode_gpc_realtime.sum","pmsampling:syslts__t_sectors_srcnode_hub_realtime.sum","pmsampling:syslts__t_sectors_srcunit_ce_realtime.sum","pmsampling:syslts__t_sectors_srcunit_gcc_realtime.sum","pmsampling:syslts__t_sectors_srcunit_tex_realtime.sum","pmsampling:syslts__xbar2syslts_cycles_active.avg.pct_of_peak_sustained_elapsed","pmsampling:syslts__xbar2syslts_cycles_active.sum","pmsampling:tpc__ctas_active_realtime.avg.per_cycle_elapsed","pmsampling:tpc__ctas_active_realtime.sum.per_cycle_elapsed","pmsampling:tpc__warps_launched_shader_cs.sum.per_cycle_elapsed","profiler__perfworks_session_reuse","profiler__pmsampler_buffer_size_bytes","profiler__pmsampler_interval_time","profiler__pmsampler_merged_samples","profiler__pmsampler_pass_groups","profiler__pmwarpsampling_interval_cycles","profiler__replayer_bytes_mem_accessible.avg","profiler__replayer_bytes_mem_accessible.max","profiler__replayer_bytes_mem_accessible.min","profiler__replayer_bytes_mem_accessible.sum","profiler__replayer_bytes_mem_backed_up.avg","profiler__replayer_bytes_mem_backed_up.max","profiler__replayer_bytes_mem_backed_up.min","profiler__replayer_bytes_mem_backed_up.sum","profiler__replayer_passes","profiler__replayer_passes_type_warmup","profiler__timestamp_workload_end_0","profiler__timestamp_workload_end_1","profiler__timestamp_workload_end_2","profiler__timestamp_workload_end_3","profiler__timestamp_workload_end_4","profiler__timestamp_workload_end_5","profiler__timestamp_workload_end_6","profiler__timestamp_workload_start_0","profiler__timestamp_workload_start_1","profiler__timestamp_workload_start_2","profiler__timestamp_workload_start_3","profiler__timestamp_workload_start_4","profiler__timestamp_workload_start_5","profiler__timestamp_workload_start_6","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","smsp__maximum_warps_avg_per_active_cycle","warpsampling:smsp__pcsamp_samples_data_dropped","warpsampling:smsp__pcsamp_warps_issue_stalled_barrier","warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving","warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall","warpsampling:smsp__pcsamp_warps_issue_stalled_drain","warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle","warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard","warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle","warpsampling:smsp__pcsamp_warps_issue_stalled_membar","warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle","warpsampling:smsp__pcsamp_warps_issue_stalled_misc","warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions","warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected","warpsampling:smsp__pcsamp_warps_issue_stalled_selected","warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard","warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping","warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle","warpsampling:smsp__pcsamp_warps_issue_stalled_wait"
"","","","","","","","","","","","cycle","%","%","%","%","%","%","%","%","%","%","cycle","cycle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cycle","cycle","cycle","cycle","ns","ns","ns","ns","","block","block","block","","","","","cluster","block","","","","","","","","","","","","","%","%","block","block","block","block","block","","","","","","byte","","","","","register/thread","register/thread","byte","byte/block","byte/block","byte/block","byte/block","byte/block","SM","","","thread","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","%","byte/s","sector/s","sector/s","","","","","hz","block","block","","","","","%","","","","","","","","","%","%","%","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","%","request","request","cycle","sector","sector","%","cycle","request","sector","sector","%","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","%","cycle","byte/s","%","byte/s","byte/s","byte/s","cycle","cycle","%","%","inst","%","%","%","inst","%","inst","inst/cycle","inst/cycle","inst","%","cycle","%","cycle","%","cycle","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","%","cycle","%","cycle","request","sector","sector","%","sector","sector","sector","sector","sector","sector","sector","%","cycle","block","block","warp/cycle","","byte","ns","sample","","cycle","byte","byte","byte","byte","byte","byte","byte","byte","pass","pass","","","","","","","","","","","","","","","warp","%","warp","sample","warp","branches","warp","warp","warp","warp","warp","warp","warp","warp","inst","warp","warp","warp","warp","warp","warp"
"0","2819559","fa_v81_hd64_fp8","127.0.0.1","void fa81_kernel<3>(const unsigned char *, const unsigned char *, const unsigned char *, __half *, int, int, int, float, float, float, int)","1","7","(128, 1, 1)","(512, 1, 1)","0","12.0","0","","","","","","","","","","","962.37","180,926.02","0","0","432","2","0","1","1","1","0","1","0","1","0","434","2,617,000","1","12","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA RTX PRO 6000 Blackwell Workstation Edition","1","0","512","8","1","1","512","1","1","1","100","1","733,024,478","11,185","32,000","16","4","4","32,000","16","161","541,790,430","1","1","0","0","0","0","1","434","0","1","0","134,217,728","96","24","94","1","1","134,217,728","1,024","1,024","64","24","2,617,000","2,147,483,647","65,535","65,535","4","1","14,001,000","83,886,080","2,147,483,647","65,536","65,536","255","49,152","101,376","102,400","1,024","1,536","48","12","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","4","14,001,000","1","9","0","0","0","0","188","12","4","1","0","0","0","1","0","0","1","0","1,024","12","64","1","1","512","0","1","512","32","65,536","101,962,743,808","1","1","1","32","498,345.25","500,317","493,283","5,980,143","314,944","314,944","314,944","314,944","1","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","512","1","1","512","","0","0","24","24","3","3","12","188","221","0","2,732","1,468","25,165,824","0","0","0","0","168","168","102,400","25,856","25,856","1,024","24,832","0","188","1,024","7","65,536","94","all","512","1","1","512","0","0","0","0","0","0.91","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1.65","4,201,922,508,398.65","131,310,078,387.46","0","0","0","0","0","236,422,068,344.07","0","512","0","11,578,674","0","5,546,306","29.94","2,266,174","37,743,921","0","23,145,778","0","3,808,957","10,789,186","0","10.62","0.14","0.40","8,627,908","0","0","977,088","2,108,000","0","0","0","0","0","0","0","0","0","0","395,087","7.28","8,556,098","5,279,390","9,140,088","390,936","8.11","9,531,024","345,520","9,474,264","0","0","0","0","0","20,928","299,640","185,408","8,319,488","61,104","984,512","9,394,056","7.01","4,116,680","1,021,276,595.74","","3,093,032,922,732.37","0","491,997,814,109,742.44","559,167","4,033","1.53","22.80","60,932,880","25.11","0","0.39","2,064,384","15.15","10,123,264","226.31","214.82","192,628,736","12.27","131,157,986","25.91","138,445,076","25.11","134,217,728","862,670,425","39,836.20","11,825.84","36,175.72","1,325.84","11,519.16","29,862.07","121,892.52","51,425.13","7.61","31,763.19","76,108.89","0","0","326,006.06","0","0","0.00","70","68,688","2,640","268,656","14.57","271,296","2,376","0","268,920","0","0","0","16.55","308,178","481.47","45,257.81","0.44","0","32,899,072","3,000","0","7","512","29,360,464","29,360,464","29,360,464","264,244,176","29,360,464","29,360,464","29,360,464","264,244,176","9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","12","25","3","0","5,218","1,848","4,816","160","1,716","5,450","16,424","0","6,979","0","4,569","20,081","37,847","11,337","0","0","48,671"
